gmina_code,gmina_name,powiat_code,gmina_type,population,lat,lon
2009005,podlaskie powiat 09 gmina 05,2009,miejsko-wiejska,3082,53.03341,22.83417
2009006,podlaskie powiat 09 gmina 06,2009,wiejska,11891,53.09945,22.70206
2009007,podlaskie powiat 09 gmina 07,2009,wiejska,6336,53.14473,22.72285
2010001,podlaskie powiat 10 gmina 01,2010,wiejska,14067,53.04024,23.76807
2010002,podlaskie powiat 10 gmina 02,2010,wiejska,8233,52.99993,23.80161
2010003,podlaskie powiat 10 gmina 03,2010,wiejska,1505,52.63172,23.83051
2010004,podlaskie powiat 10 gmina 04,2010,miejska,13484,52.67209,23.75565
2010005,podlaskie powiat 10 gmina 05,2010,wiejska,5045,53.02154,23.99099
2010006,podlaskie powiat 10 gmina 06,2010,miejsko-wiejska,900,52.72773,23.9489
2010007,podlaskie powiat 10 gmina 07,2010,miejska,6271,52.89049,23.79264
2011001,podlaskie powiat 11 gmina 01,2011,wiejska,900,52.94687,23.19345
2011002,podlaskie powiat 11 gmina 02,2011,wiejska,5288,52.86682,23.15696
2011003,podlaskie powiat 11 gmina 03,2011,wiejska,5567,52.8908,23.31524
2011004,podlaskie powiat 11 gmina 04,2011,miejska,12025,52.57688,23.43043
2011005,podlaskie powiat 11 gmina 05,2011,miejska,8228,52.6589,23.32681
2011006,podlaskie powiat 11 gmina 06,2011,miejsko-wiejska,9553,52.83498,23.41343
2011007,podlaskie powiat 11 gmina 07,2011,wiejska,4975,52.6782,23.08208
2012001,podlaskie powiat 12 gmina 01,2012,wiejska,8659,53.17988,23.02152
2012002,podlaskie powiat 12 gmina 02,2012,wiejska,3998,53.19767,23.14113
2012003,podlaskie powiat 12 gmina 03,2012,wiejska,9325,53.10732,23.37181
2012004,podlaskie powiat 12 gmina 04,2012,wiejska,4212,53.14593,23.1381
2012005,podlaskie powiat 12 gmina 05,2012,miejska,900,53.43274,23.29306
2012006,podlaskie powiat 12 gmina 06,2012,wiejska,7855,53.23993,23.31967
2012007,podlaskie powiat 12 gmina 07,2012,wiejska,2920,53.13934,23.26362
2013001,podlaskie powiat 13 gmina 01,2013,wiejska,6082,52.7958,23.59668
2013002,podlaskie powiat 13 gmina 02,2013,miejska,6362,52.65192,23.60356
2013003,podlaskie powiat 13 gmina 03,2013,wiejska,6618,52.67523,23.40274
2013004,podlaskie powiat 13 gmina 04,2013,miejsko-wiejska,2437,52.99909,23.81082
2013005,podlaskie powiat 13 gmina 05,2013,wiejska,3634,52.75597,23.61249
2013006,podlaskie powiat 13 gmina 06,2013,wiejska,5063,52.60887,23.8026
2013007,podlaskie powiat 13 gmina 07,2013,wiejska,7077,52.84066,23.48255
2014001,podlaskie powiat 14 gmina 01,2014,wiejska,18096,53.41163,23.43968
2014002,podlaskie powiat 14 gmina 02,2014,wiejska,14643,53.39678,23.52189
2014003,podlaskie powiat 14 gmina 03,2014,miejsko-wiejska,4555,53.20048,23.23063
2014004,podlaskie powiat 14 gmina 04,2014,wiejska,5712,53.37146,23.51308
2014005,podlaskie powiat 14 gmina 05,2014,wiejska,5065,53.29425,23.51512
2014006,podlaskie powiat 14 gmina 06,2014,miejsko-wiejska,15802,53.35879,23.63423
2014007,podlaskie powiat 14 gmina 07,2014,wiejska,8520,53.37737,23.61888
2015001,podlaskie powiat 15 gmina 01,2015,wiejska,5806,53.40918,23.85275
2015002,podlaskie powiat 15 gmina 02,2015,wiejska,7401,53.51636,23.56757
2015003,podlaskie powiat 15 gmina 03,2015,wiejska,3712,53.57705,23.74604
2015004,podlaskie powiat 15 gmina 04,2015,miejska,7374,53.53689,23.77648
2015005,podlaskie powiat 15 gmina 05,2015,wiejska,7581,53.43119,23.79805
2015006,podlaskie powiat 15 gmina 06,2015,wiejska,8301,53.56048,23.63142
2015007,podlaskie powiat 15 gmina 07,2015,miejska,8574,53.58556,23.81552
2016001,podlaskie powiat 16 gmina 01,2016,wiejska,6231,52.85688,23.14802
2016002,podlaskie powiat 16 gmina 02,2016,wiejska,5041,52.70098,23.02488
2016003,podlaskie powiat 16 gmina 03,2016,miejsko-wiejska,6084,53.04323,23.05832
2016004,podlaskie powiat 16 gmina 04,2016,wiejska,4623,52.70758,22.88598
2016005,podlaskie powiat 16 gmina 05,2016,wiejska,2472,53.0229,23.0399
2016006,podlaskie powiat 16 gmina 06,2016,miejska,3821,52.90065,23.24211
2016007,podlaskie powiat 16 gmina 07,2016,wiejska,6973,52.74768,23.01058
2017001,podlaskie powiat 17 gmina 01,2017,miejska,15819,53.47131,22.63003
2017002,podlaskie powiat 17 gmina 02,2017,miejsko-wiejska,11342,53.26422,22.59028
2017003,podlaskie powiat 17 gmina 03,2017,miejska,900,53.30365,22.56383
2017004,podlaskie powiat 17 gmina 04,2017,wiejska,900,53.59604,22.74414
2017005,podlaskie powiat 17 gmina 05,2017,wiejska,22791,53.40933,22.52296
2017006,podlaskie powiat 17 gmina 06,2017,wiejska,900,53.62045,22.74804
2201001,pomorskie powiat 01 gmina 01,2201,wiejska,22719,53.74675,18.5109
2201002,pomorskie powiat 01 gmina 02,2201,wiejska,32223,53.78128,18.79297
2201003,pomorskie powiat 01 gmina 03,2201,wiejska,34481,53.97095,18.54681
2201004,pomorskie powiat 01 gmina 04,2201,wiejska,17061,53.88792,18.84433
2201005,pomorskie powiat 01 gmina 05,2201,wiejska,17703,53.85231,18.77562
2201006,pomorskie powiat 01 gmina 06,2201,miejsko-wiejska,31199,54.01416,18.90703
2201007,pomorskie powiat 01 gmina 07,2201,miejska,30879,53.58756,18.6442
2202001,pomorskie powiat 02 gmina 01,2202,wiejska,9772,54.37377,19.31381
2202002,pomorskie powiat 02 gmina 02,2202,wiejska,42162,54.44782,19.08263
2202003,pomorskie powiat 02 gmina 03,2202,miejsko-wiejska,8285,54.6125,19.42395
2202004,pomorskie powiat 02 gmina 04,2202,wiejska,27276,54.50136,19.17613
2202005,pomorskie powiat 02 gmina 05,2202,wiejska,29432,54.42991,19.42382
2202006,pomorskie powiat 02 gmina 06,2202,wiejska,12465,54.23454,19.39743
2202007,pomorskie powiat 02 gmina 07,2202,wiejska,6601,54.56319,19.12077
2203001,pomorskie powiat 03 gmina 01,2203,wiejska,15784,54.15567,19.17789
2203002,pomorskie powiat 03 gmina 02,2203,wiejska,24934,54.39506,18.92568
2203003,pomorskie powiat 03 gmina 03,2203,miejsko-wiejska,23227,54.41971,18.95683
2203004,pomorskie powiat 03 gmina 04,2203,wiejska,5489,54.20174,18.99969
2203005,pomorskie powiat 03 gmina 05,2203,miejska,1077,54.49967,18.94049
2203006,pomorskie powiat 03 gmina 06,2203,miejsko-wiejska,10216,54.14456,19.19072
2203007,pomorskie powiat 03 gmina 07,2203,wiejska,8312,54.51475,19.22352
2204001,pomorskie powiat 04 gmina 01,2204,wiejska,11020,54.20574,18.17319
2204002,pomorskie powiat 04 gmina 02,2204,miejsko-wiejska,22865,54.17259,18.09659
2204003,pomorskie powiat 04 gmina 03,2204,miejska,12192,53.94097,17.88793
2204004,pomorskie powiat 04 gmina 04,2204,wiejska,28187,54.21593,18.26172
2204005,pomorskie powiat 04 gmina 05,2204,wiejska,27309,54.26554,18.26914
2204006,pomorskie powiat 04 gmina 06,2204,wiejska,38489,53.89081,17.87658
2205001,pomorskie powiat 05 gmina 01,2205,wiejska,900,54.81285,18.92354
2205002,pomorskie powiat 05 gmina 02,2205,wiejska,17642,55.0227,18.99162
2205003,pomorskie powiat 05 gmina 03,2205,miejska,25235,54.90906,18.9656
2205004,pomorskie powiat 05 gmina 04,2205,wiejska,3827,55.08708,19.13131
2205005,pomorskie powiat 05 gmina 05,2205,miejsko-wiejska,19485,54.73639,19.05568
2205006,pomorskie powiat 05 gmina 06,2205,wiejska,20796,54.98152,19.02644
2206001,pomorskie powiat 06 gmina 01,2206,wiejska,9680,55.27151,19.19435
2206002,pomorskie powiat 06 gmina 02,2206,wiejska,900,55.19752,19.10129
2206003,pomorskie powiat 06 gmina 03,2206,wiejska,21197,54.97948,19.24775
2206004,pomorskie powiat 06 gmina 04,2206,wiejska,20756,55.15527,19.24006
2206005,pomorskie powiat 06 gmina 05,2206,wiejska,13595,54.91167,19.09798
2206006,pomorskie powiat 06 gmina 06,2206,miejsko-wiejska,17095,55.26603,19.17355
2207001,pomorskie powiat 07 gmina 01,2207,miejsko-wiejska,23493,54.33532,18.65706
2207002,pomorskie powiat 07 gmina 02,2207,wiejska,19955,54.52025,18.53085
2207003,pomorskie powiat 07 gmina 03,2207,wiejska,46100,54.2727,18.73553
2207004,pomorskie powiat 07 gmina 04,2207,wiejska,33944,54.24446,18.68978
2207005,pomorskie powiat 07 gmina 05,2207,miejska,900,54.49908,18.56009
2207006,pomorskie powiat 07 gmina 06,2207,wiejska,30659,54.24739,18.665
2208001,pomorskie powiat 08 gmina 01,2208,miejska,30267,54.7198,18.87698
2208002,pomorskie powiat 08 gmina 02,2208,wiejska,30398,54.70993,18.80674
2208003,pomorskie powiat 08 gmina 03,2208,miejsko-wiejska,22331,54.80869,18.74137
2208004,pomorskie powiat 08 gmina 04,2208,miejsko-wiejska,24751,54.79794,18.5957
2208005,pomorskie powiat 08 gmina 05,2208,wiejska,26836,54.82183,18.83948
2208006,pomorskie powiat 08 gmina 06,2208,wiejska,32558,54.81719,18.82931
2209001,pomorskie powiat 09 gmina 01,2209,miejsko-wiejska,4639,53.94773,18.01685
2209002,pomorskie powiat 09 gmina 02,2209,wiejska,5270,54.01996,17.8793
2209003,pomorskie powiat 09 gmina 03,2209,wiejska,900,54.07493,18.09469
2209004,pomorskie powiat 09 gmina 04,2209,wiejska,4999,53.85383,18.00155
2209005,pomorskie powiat 09 gmina 05,2209,wiejska,4954,53.94799,18.00841
2209006,pomorskie powiat 09 gmina 06,2209,wiejska,3640,53.74286,17.96625
2210001,pomorskie powiat 10 gmina 01,2210,wiejska,33486,54.57362,19.12916
2210002,pomorskie powiat 10 gmina 02,2210,wiejska,20073,54.50773,19.24029
2210003,pomorskie powiat 10 gmina 03,2210,wiejska,19254,54.62402,19.39938
2210004,pomorskie powiat 10 gmina 04,2210,wiejska,900,54.58177,19.05817
2210005,pomorskie powiat 10 gmina 05,2210,wiejska,12989,54.43908,19.2778
2210006,pomorskie powiat 10 gmina 06,2210,miejska,17623,54.53816,19.39711
2211001,pomorskie powiat 11 gmina 01,2211,wiejska,900,55.14103,18.20938
2211002,pomorskie powiat 11 gmina 02,2211,miejsko-wiejska,22973,54.82525,18.37397
2211003,pomorskie powiat 11 gmina 03,2211,wiejska,22873,54.83682,18.20082
2211004,pomorskie powiat 11 gmina 04,2211,miejsko-wiejska,8401,55.12072,18.14529
2211005,pomorskie powiat 11 gmina 05,2211,miejsko-wiejska,18438,54.98563,18.31603
2211006,pomorskie powiat 11 gmina 06,2211,miejsko-wiejska,900,54.74612,18.26215
2212001,pomorskie powiat 12 gmina 01,2212,wiejska,12671,53.8817,19.29175
2212002,pomorskie powiat 12 gmina 02,2212,miejsko-wiejska,8189,53.89751,19.32596
2212003,pomorskie powiat 12 gmina 03,2212,miejsko-wiejska,22873,53.684,19.13955
2212004,pomorskie powiat 12 gmina 04,2212,wiejska,24989,53.69599,19.17874
2212005,pomorskie powiat 12 gmina 05,2212,wiejska,900,53.85661,19.19105
2212006,pomorskie powiat 12 gmina 06,2212,miejska,14210,53.64821,19.36981
2213001,pomorskie powiat 13 gmina 01,2213,miejska,36457,55.1105,18.05613
2213002,pomorskie powiat 13 gmina 02,2213,wiejska,18149,54.82473,18.06725
2213003,pomorskie powiat 13 gmina 03,2213,wiejska,22036,55.03527,18.31806
2213004,pomorskie powiat 13 gmina 04,2213,wiejska,31099,54.79765,18.04384
2213005,pomorskie powiat 13 gmina 05,2213,miejsko-wiejska,6534,54.89755,17.94764
2213006,pomorskie powiat 13 gmina 06,2213,wiejska,29363,54.90369,17.8915
2214001,pomorskie powiat 14 gmina 01,2214,miejska,25694,54.43613,19.03259
2214002,pomorskie powiat 14 gmina 02,2214,wiejska,18666,54.66941,18.95095
2214003,pomorskie powiat 14 gmina 03,2214,wiejska,48720,54.48707,18.79565
2214004,pomorskie powiat 14 gmina 04,2214,miejska,29813,54.81399,18.95791
2214005,pomorskie powiat 14 gmina 05,2214,miejsko-wiejska,18842,54.70819,18.92619
2214006,pomorskie powiat 14 gmina 06,2214,wiejska,33555,54.60316,19.02405
2215001,pomorskie powiat 15 gmina 01,2215,miejska,6581,53.88107,18.69342
2215002,pomorskie powiat 15 gmina 02,2215,wiejska,13490,54.03024,18.47034
2215003,pomorskie powiat 15 gmina 03,2215,miejsko-wiejska,900,53.84772,18.56056
2215004,pomorskie powiat 15 gmina 04,2215,miejska,9747,53.8236,18.35506
2215005,pomorskie powiat 15 gmina 05,2215,wiejska,14296,53.66938,18.4656
2215006,pomorskie powiat 15 gmina 06,2215,miejsko-wiejska,13006,53.63704,18.61811
2216001,pomorskie powiat 16 gmina 01,2216,wiejska,10448,54.38385,18.59976
2216002,pomorskie powiat 16 gmina 02,2216,wiejska,16388,54.54997,18.6401
2216003,pomorskie powiat 16 gmina 03,2216,miejsko-wiejska,29270,54.53036,18.67658
2216004,pomorskie powiat 16 gmina 04,2216,miejsko-wiejska,10546,54.2503,18.66626
2216005,pomorskie powiat 16 gmina 05,2216,wiejska,23295,54.15568,18.32374
2216006,pomorskie powiat 16 gmina 06,2216,miejska,17641,54.53176,18.36142
2217001,pomorskie powiat 17 gmina 01,2217,miejsko-wiejska,4225,54.26392,19.48715
2217002,pomorskie powiat 17 gmina 02,2217,wiejska,4955,54.23362,19.32625
2217003,pomorskie powiat 17 gmina 03,2217,wiejska,17761,54.48617,19.49319
2217004,pomorskie powiat 17 gmina 04,2217,miejsko-wiejska,15917,54.22548,19.3736
2217005,pomorskie powiat 17 gmina 05,2217,wiejska,1257,54.35621,19.43228
2217006,pomorskie powiat 17 gmina 06,2217,miejsko-wiejska,24816,54.37222,19.52081
2218001,pomorskie powiat 18 gmina 01,2218,miejsko-wiejska,1608,53.79908,18.97236
2218002,pomorskie powiat 18 gmina 02,2218,wiejska,3255,53.82782,19.09317
2218003,pomorskie powiat 18 gmina 03,2218,miejsko-wiejska,3858,53.90037,18.93114
2218004,pomorskie powiat 18 gmina 04,2218,wiejska,6219,53.71703,18.87192
2218005,pomorskie powiat 18 gmina 05,2218,miejsko-wiejska,5794,53.64093,18.94233
2218006,pomorskie powiat 18 gmina 06,2218,wiejska,3832,53.58289,18.83676
2219001,pomorskie powiat 19 gmina 01,2219,wiejska,23714,54.2295,18.05699
2219002,pomorskie powiat 19 gmina 02,2219,miejsko-wiejska,20092,54.38978,18.24422
2219003,pomorskie powiat 19 gmina 03,2219,wiejska,14058,54.25102,18.17615
2219004,pomorskie powiat 19 gmina 04,2219,wiejska,27357,54.25004,18.10587
2219005,pomorskie powiat 19 gmina 05,2219,miejska,12780,54.06112,18.1173
2219006,pomorskie powiat 19 gmina 06,2219,wiejska,14389,54.19571,17.9986
2220001,pomorskie powiat 20 gmina 01,2220,wiejska,15432,54.86851,18.42716
2220002,pomorskie powiat 20 gmina 02,2220,wiejska,8255,54.75353,18.53264
2220003,pomorskie powiat 20 gmina 03,2220,wiejska,14371,55.01113,18.40651
2220004,pomorskie powiat 20 gmina 04,2220,wiejska,6143,55.02337,18.42989
2220005,pomorskie powiat 20 gmina 05,2220,wiejska,15125,55.03708,18.446
2220006,pomorskie powiat 20 gmina 06,2220,wiejska,15847,54.67176,18.53228
2401001,Racibórz,2401,wiejska,8192,49.43858,19.44654
2401002,Krzyżanowice,2401,wiejska,13167,49.46263,19.42558
2402001,Wodzisław Śląski,2402,miejsko-wiejska,3356,49.64075,19.21585
2401003,raciborski gmina 03,2401,miejsko-wiejska,8044,49.54776,19.64036
2401004,raciborski gmina 04,2401,miejska,12106,49.37441,19.2433
2401005,raciborski gmina 05,2401,wiejska,7869,49.54694,19.57164
2401006,raciborski gmina 06,2401,wiejska,5325,49.75657,19.55846
2401007,raciborski gmina 07,2401,miejsko-wiejska,10301,49.45431,19.4478
2402002,wodzisławski gmina 02,2402,miejsko-wiejska,36896,49.70874,19.01044
2402003,wodzisławski gmina 03,2402,wiejska,32227,49.86402,19.33814
2402004,wodzisławski gmina 04,2402,wiejska,17946,49.79463,19.25705
2402005,wodzisławski gmina 05,2402,miejsko-wiejska,8414,49.70482,18.98039
2402006,wodzisławski gmina 06,2402,miejska,15230,49.58472,18.95888
2403001,Gliwice gmina 01,2403,wiejska,18144,50.05461,19.76714
2403002,Gliwice gmina 02,2403,wiejska,18576,49.64125,19.53755
2403003,Gliwice gmina 03,2403,wiejska,6924,49.89749,19.46017
2403004,Gliwice gmina 04,2403,wiejska,24419,49.90213,19.49223
2403005,Gliwice gmina 05,2403,wiejska,20654,49.74227,19.51279
2404001,śląskie powiat 04 gmina 01,2404,wiejska,35326,49.53422,19.42754
2404002,śląskie powiat 04 gmina 02,2404,miejsko-wiejska,39445,49.6095,19.61231
2404003,śląskie powiat 04 gmina 03,2404,wiejska,37018,49.93349,19.56458
2404004,śląskie powiat 04 gmina 04,2404,wiejska,40592,49.55886,19.41061
2404005,śląskie powiat 04 gmina 05,2404,miejsko-wiejska,18226,49.8424,19.56361
2405001,śląskie powiat 05 gmina 01,2405,wiejska,20734,49.72259,18.59328
2405002,śląskie powiat 05 gmina 02,2405,wiejska,28239,49.88026,18.48719
2405003,śląskie powiat 05 gmina 03,2405,miejsko-wiejska,14255,49.54285,18.68787
2405004,śląskie powiat 05 gmina 04,2405,miejska,12470,49.79994,18.837
2405005,śląskie powiat 05 gmina 05,2405,wiejska,25241,49.73038,18.58066
2406001,śląskie powiat 06 gmina 01,2406,wiejska,28221,50.60363,18.11175
2406002,śląskie powiat 06 gmina 02,2406,miejsko-wiejska,51230,50.52871,18.20358
2406003,śląskie powiat 06 gmina 03,2406,wiejska,900,50.71555,18.48623
2406004,śląskie powiat 06 gmina 04,2406,miejska,900,50.60211,18.49324
2406005,śląskie powiat 06 gmina 05,2406,wiejska,48010,50.50819,18.10209
2407001,śląskie powiat 07 gmina 01,2407,miejska,964,50.08711,18.3719
2407002,śląskie powiat 07 gmina 02,2407,wiejska,11013,50.08583,18.64108
2407003,śląskie powiat 07 gmina 03,2407,miejsko-wiejska,28289,50.08183,18.69808
2407004,śląskie powiat 07 gmina 04,2407,wiejska,34854,49.94959,18.65809
2407005,śląskie powiat 07 gmina 05,2407,miejska,22389,49.90002,18.39616
2408001,śląskie powiat 08 gmina 01,2408,wiejska,33381,50.79431,19.19081
2408002,śląskie powiat 08 gmina 02,2408,wiejska,20738,50.71889,19.07396
2408003,śląskie powiat 08 gmina 03,2408,miejska,33683,50.65043,18.91822
2408004,śląskie powiat 08 gmina 04,2408,miejska,35353,50.5123,18.86013
2408005,śląskie powiat 08 gmina 05,2408,wiejska,1915,50.52647,19.1908
2409001,śląskie powiat 09 gmina 01,2409,wiejska,16608,50.17432,18.57968
2409002,śląskie powiat 09 gmina 02,2409,miejska,10843,50.33103,18.37979
2409003,śląskie powiat 09 gmina 03,2409,wiejska,3531,50.37516,18.45906
2409004,śląskie powiat 09 gmina 04,2409,miejsko-wiejska,15506,50.2076,18.24258
2409005,śląskie powiat 09 gmina 05,2409,miejsko-wiejska,18256,50.42729,18.31386
2410001,śląskie powiat 10 gmina 01,2410,miejsko-wiejska,49180,50.94947,18.54951
2410002,śląskie powiat 10 gmina 02,2410,wiejska,7668,51.05645,18.16568
2410003,śląskie powiat 10 gmina 03,2410,wiejska,32321,51.09583,18.39794
2410004,śląskie powiat 10 gmina 04,2410,wiejska,1583,51.07243,18.21593
2410005,śląskie powiat 10 gmina 05,2410,wiejska,9857,51.04429,18.18733
2411001,śląskie powiat 11 gmina 01,2411,miejsko-wiejska,7315,50.30153,19.66204
2411002,śląskie powiat 11 gmina 02,2411,wiejska,6744,50.06337,19.87927
2411003,śląskie powiat 11 gmina 03,2411,wiejska,7526,50.19779,19.82081
2411004,śląskie powiat 11 gmina 04,2411,wiejska,5853,50.06016,19.67329
2411005,śląskie powiat 11 gmina 05,2411,wiejska,12884,50.01252,19.53154
2412001,śląskie powiat 12 gmina 01,2412,wiejska,2466,50.05747,18.88801
2412002,śląskie powiat 12 gmina 02,2412,wiejska,31403,50.36889,18.92168
2412003,śląskie powiat 12 gmina 03,2412,miejska,17215,50.34929,18.9398
2412004,śląskie powiat 12 gmina 04,2412,miejska,14068,50.12264,18.69301
2412005,śląskie powiat 12 gmina 05,2412,miejska,14037,50.43857,19.07758
2413001,śląskie powiat 13 gmina 01,2413,wiejska,13430,49.72904,18.32388
2413002,śląskie powiat 13 gmina 02,2413,miejska,18377,49.65279,18.37049
2413003,śląskie powiat 13 gmina 03,2413,miejska,7944,49.55111,18.24298
2413004,śląskie powiat 13 gmina 04,2413,miejska,2625,49.45929,18.53796
2413005,śląskie powiat 13 gmina 05,2413,miejsko-wiejska,20293,49.5357,18.40007
2414001,śląskie powiat 14 gmina 01,2414,miejska,25253,49.40398,18.65426
2414002,śląskie powiat 14 gmina 02,2414,miejsko-wiejska,1169,49.68178,18.56571
2414003,śląskie powiat 14 gmina 03,2414,miejska,22751,49.75545,18.51578
2414004,śląskie powiat 14 gmina 04,2414,miejsko-wiejska,6265,49.44188,18.51108
2414005,śląskie powiat 14 gmina 05,2414,miejsko-wiejska,20576,49.44549,18.87258
2415001,śląskie powiat 15 gmina 01,2415,miejska,2714,51.1809,19.11562
2415002,śląskie powiat 15 gmina 02,2415,wiejska,10243,51.08579,18.91574
2415003,śląskie powiat 15 gmina 03,2415,wiejska,24493,50.91953,19.20937
2415004,śląskie powiat 15 gmina 04,2415,miejsko-wiejska,21568,51.078,19.26011
2415005,śląskie powiat 15 gmina 05,2415,miejska,15696,51.09981,18.88324
2416001,śląskie powiat 16 gmina 01,2416,wiejska,12334,50.49162,18.34348
2416002,śląskie powiat 16 gmina 02,2416,wiejska,24222,50.52043,18.54821
2416003,śląskie powiat 16 gmina 03,2416,miejska,18744,50.62526,18.3251
2416004,śląskie powiat 16 gmina 04,2416,wiejska,10575,50.64074,18.28259
2416005,śląskie powiat 16 gmina 05,2416,miejsko-wiejska,22180,50.50815,18.38471
2417001,śląskie powiat 17 gmina 01,2417,wiejska,6300,50.59506,19.488
2417002,śląskie powiat 17 gmina 02,2417,wiejska,9970,50.66707,19.36992
2417003,śląskie powiat 17 gmina 03,2417,wiejska,2012,50.80976,19.3043
2417004,śląskie powiat 17 gmina 04,2417,wiejska,8444,50.75348,19.4643
2417005,śląskie powiat 17 gmina 05,2417,miejsko-wiejska,10802,50.55182,19.13632
2418001,śląskie powiat 18 gmina 01,2418,miejska,15413,50.39358,18.80174
2418002,śląskie powiat 18 gmina 02,2418,miejsko-wiejska,17190,50.12594,18.76999
2418003,śląskie powiat 18 gmina 03,2418,miejsko-wiejska,7957,50.03565,18.772
2418004,śląskie powiat 18 gmina 04,2418,miejsko-wiejska,18524,50.37393,18.50324
